date,value
9/9/2014 21:23:32,49.69502258
9/9/2014 21:22:52,49.70897675
9/9/2014 21:22:11,49.72730255
9/9/2014 20:56:12,49.74268341
9/9/2014 20:55:31,49.73803329
9/9/2014 20:54:51,49.71686935
9/9/2014 20:54:09,49.72983551
9/9/2014 20:53:28,49.71767807
9/9/2014 20:51:25,49.65071487
9/9/2014 20:50:44,49.63650513
9/9/2014 20:50:03,49.63937759
9/9/2014 20:49:22,49.63493729
9/9/2014 20:48:42,49.66253281
9/9/2014 20:48:00,49.70695114
9/9/2014 20:47:19,49.67342758
9/9/2014 20:46:39,49.72273254
9/9/2014 20:39:46,49.74871063
9/9/2014 20:38:23,49.74997711
9/9/2014 20:37:42,49.73043442
9/9/2014 19:19:21,49.71367645
9/9/2014 19:18:40,49.68761826
9/9/2014 19:17:58,49.67660904
9/9/2014 19:17:18,49.63685608
9/9/2014 19:16:37,49.60787964
9/9/2014 19:15:14,49.53186798
9/9/2014 19:14:33,49.50192642
9/9/2014 19:13:52,49.42080307
9/9/2014 19:13:11,49.40266037
9/9/2014 19:12:30,49.42263031
9/9/2014 19:11:50,49.4101944
9/9/2014 19:11:08,49.36732483
9/9/2014 19:09:46,49.3372879
9/9/2014 19:09:05,49.37767792
9/9/2014 19:08:24,49.400383
9/9/2014 19:07:44,49.43377686
9/9/2014 19:07:04,49.41072845
9/9/2014 19:06:23,49.41550446
9/9/2014 19:05:41,49.39442062
9/9/2014 19:05:01,49.37871933
9/9/2014 19:04:20,49.43725586
9/9/2014 19:03:40,49.48221207
9/9/2014 19:02:58,49.55886078
9/9/2014 19:02:18,49.62174988
9/9/2014 19:01:37,49.64120483
9/9/2014 19:00:57,49.69787979
9/9/2014 19:00:16,49.70415115
9/9/2014 18:59:34,49.73933792
9/9/2014 18:58:11,49.68521118
9/9/2014 18:57:30,49.6909256
9/9/2014 18:49:15,49.74062347
9/9/2014 18:47:54,49.68140793
9/9/2014 18:46:30,49.62756729
9/9/2014 18:45:50,49.60103989
9/9/2014 18:45:10,49.56261063
9/9/2014 18:44:30,49.55220032
9/9/2014 18:43:49,49.52184677
9/9/2014 18:43:07,49.5286026
9/9/2014 18:42:26,49.49078369
9/9/2014 18:41:05,49.49145508
9/9/2014 18:40:23,49.50899506
9/9/2014 18:39:43,49.52301407
9/9/2014 18:39:02,49.52769852
9/9/2014 18:38:21,49.57055283
9/9/2014 18:37:41,49.57579803
9/9/2014 18:36:59,49.56654739
9/9/2014 18:36:18,49.60748291
9/9/2014 18:34:54,49.63798141
9/9/2014 18:34:12,49.67488861
9/9/2014 18:33:31,49.70815277
9/9/2014 18:32:50,49.70868301
9/9/2014 18:32:09,49.71991348
9/9/2014 18:31:29,49.73583221
9/9/2014 18:30:07,49.68518448
9/9/2014 18:29:25,49.65350723
9/9/2014 18:28:43,49.66283035
9/9/2014 18:28:02,49.67696381
9/9/2014 18:27:22,49.70227814
9/9/2014 18:26:41,49.70940781
9/9/2014 18:26:01,49.73164368
9/9/2014 18:24:37,49.68319702
9/9/2014 18:23:13,49.66936874
9/9/2014 18:22:32,49.63380814
9/9/2014 18:21:51,49.6417923
9/9/2014 18:21:10,49.65811157
9/9/2014 18:20:30,49.67503738
9/9/2014 18:19:49,49.70098114
